"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1787176624607355101","Sun May 05 17:44:46 +0000 2024","0","Jarak rekomendasi Gunung Ruang turun jadi lima kilometer https://t.co/GL9Ea8Z9nJ https://t.co/yUmTWjvPV1","1787176624607355101","https://pbs.twimg.com/media/GM1Tp2pbEAANuq1.png","","in","Indonesia","0","0","0","https://twitter.com/webelshinta/status/1787176624607355101","1482999200988434435","webelshinta"
"1787171114197590361","Sun May 05 17:22:52 +0000 2024","59","️05/05/24 Endonezya'nın Kuzey Sulawesi bölgesindeki Ruang volkanının patlamasının ardından lav akıntısından sonra adadaki yıkım görüntülendi. PVMBG #Indonesia #gunungruang #ruangvolcano #Volcán #Flow https://t.co/Q5HyGMkXWK","1787171114197590361","https://pbs.twimg.com/ext_tw_video_thumb/1787170104842579968/pu/img/NJAmA-ohrsu69EIO.jpg","","tr","","0","0","6","https://twitter.com/YsYaklasiyor/status/1787171114197590361","1264158204679815168","YsYaklasiyor"
"1787169233971065329","Sun May 05 17:15:39 +0000 2024","0","peninjauan langsung calon lahan relokasi korban erupsi Gunung Ruang di Desa Modisi Kecamatan Pinolosian Timur. Kegiatan ini dilakukan untuk menindaklanjuti instruksi Presiden Joko Widodo dalam Rapat Terbatas di Istana Negara Jakarta pada hari Jumat (03/05) lalu. Pemerintah","1787169300694106214","","kantah_bolsel","in","","0","1","0","https://twitter.com/kantah_bolsel/status/1787169300694106214","1760600521562595328","kantah_bolsel"
"1787161621435158699","Sun May 05 16:45:09 +0000 2024","2","Gunung Ruang Masih Erupsi Warga Nekat Kembali Amankan Barang Berharga https://t.co/7XPUq2NALZ","1787161621435158699","","","in","Indonesia","0","0","0","https://twitter.com/KompasTV/status/1787161621435158699","71436318","KompasTV"
"1787160636960768177","Sun May 05 16:41:14 +0000 2024","93","Kondisi Gunung Ruang Minggu 05 Mei 2024 Pukul 16:55 https://t.co/rvwcucX3Ph","1787160636960768177","https://pbs.twimg.com/ext_tw_video_thumb/1787160592593321984/pu/img/WFeXdvoziAFpYGQo.jpg","","in","","1","2","25","https://twitter.com/InfoFPMKI/status/1787160636960768177","1481664544431042563","InfoFPMKI"
"1787159856954425572","Sun May 05 16:38:08 +0000 2024","55","Aktivitas sore ini di Dermaga Buhias Tagulandang Minggu (5/5/2024). Sebagian dari masyarakat yang bertahan dari erupsi Gunung Ruang sedang memancing ikan. Di atas mereka G. Ruang masih mengeluarkan asap yang cukup tebal. https://t.co/bIcYuFSPr2","1787159856954425572","https://pbs.twimg.com/media/GM1EalcaUAA1gjW.jpg","","in","","0","0","8","https://twitter.com/InfoFPMKI/status/1787159856954425572","1481664544431042563","InfoFPMKI"
"1787156680075309075","Sun May 05 16:25:30 +0000 2024","1","00.25 WITA. hujan deras banget tiba-tiba. bersyukur karena malam tadi kabarnya Gunung Ruang masih beraktivitas padahal bandara sudah beroperasi lagi. mudah-mudahan semuanya tetap baik-baik aja. https://t.co/gc4wPVpSDU","1787156680075309075","https://pbs.twimg.com/media/GM1Be7baIAAS8X8.jpg","","in","down the rabbit hole","0","0","1","https://twitter.com/xylans/status/1787156680075309075","143902557","xylans"
"1787152394406723772","Sun May 05 16:08:29 +0000 2024","0","Reposted from: @agusyudhoyono Pagi ini pada penerbangan pertama pukul 03.55 saya take off menuju Sulawesi untuk segera menuju ke lokasi yang akan dijadikan tempat relokasi masyarakat terdampak erupsi Gunung Ruang di Sulawesi Utara. https://t.co/JykJpgT1OP","1787152394406723772","https://pbs.twimg.com/ext_tw_video_thumb/1787152268351160320/pu/img/7Tl8_T4czS6ltbpQ.jpg","","in","Tulang Bawang Tengah, Indonesi","0","0","0","https://twitter.com/atrbpn_tubaba/status/1787152394406723772","1500656419691188225","atrbpn_tubaba"
"1787150001027842356","Sun May 05 15:58:58 +0000 2024","0","Menteri AHY terjun langsung cek tanah calon relokasi korban gunung erupsi gunung ruang https://t.co/rCEuxoQ7LH","1787150001027842356","https://pbs.twimg.com/media/GM07dHBbYAAezvE.jpg","","in","","0","0","0","https://twitter.com/AHYFans__/status/1787150001027842356","1607234087693213696","AHYFans__"
"1787148891965809084","Sun May 05 15:54:34 +0000 2024","0","Terbang ke Sulut AHY Cek Lokasi Lahan Relokasi Korban Erupsi Gunung Ruang. https://t.co/GRksZj2JZ1","1787148891965809084","https://pbs.twimg.com/ext_tw_video_thumb/1787148820855537665/pu/img/x9VeSp7MW2XQVI_s.jpg","","in","","0","0","0","https://twitter.com/AHYFans__/status/1787148891965809084","1607234087693213696","AHYFans__"
"1787146130524102874","Sun May 05 15:43:35 +0000 2024","0","Sempat Ditutup Usai Erupsi Gunung Ruang Bandara Sam Ratulangi Kembali Dibuka https://t.co/2GTO7LdRa3 via @Indopolitika","1787146130524102874","","","in","Indonesia","0","0","0","https://twitter.com/Indopolitika/status/1787146130524102874","1645980546","Indopolitika"
"1787142835625668831","Sun May 05 15:30:30 +0000 2024","0","Reposted from: @agusyudhoyono Pagi ini pada penerbangan pertama pukul 03.55 saya take off menuju Sulawesi untuk segera menuju ke lokasi yang akan dijadikan tempat relokasi masyarakat terdampak erupsi Gunung Ruang di Sulawesi Utara. https://t.co/HYfw6NOWZF","1787142835625668831","https://pbs.twimg.com/ext_tw_video_thumb/1787141869262213120/pu/img/ec8LJ1lzZL1RNaOM.jpg","","in","","0","0","0","https://twitter.com/atrbpnmesuji/status/1787142835625668831","1283260947797168128","atrbpnmesuji"
"1787142564732379542","Sun May 05 15:29:25 +0000 2024","0","Hallo #sobatATRBPN Siau Tagulandang Biaro Menteri ATR/BPN Agus Harimurti Yudhoyono (AHY) tiba di Kabupaten Bolaang Mongondow Selatan untuk meninjau langsung calon lahan relokasi pengungsi Gunung Ruang pada Minggu (05/05/2024). selengkapnya : https://t.co/gT8JpVlusM https://t.co/mP3IOStuJE","1787142564732379542","https://pbs.twimg.com/media/GM00X_RbQAAGsqE.jpg","","in","","0","0","0","https://twitter.com/atrbpnsitaro/status/1787142564732379542","1233023838197141504","atrbpnsitaro"
"1787140818958229925","Sun May 05 15:22:29 +0000 2024","0","Pasca Gunung Ruang meletus Presiden Joko Widodo (Jokowi) menginstruksikan segera merelokasi warga sekitar Gunung Ruang. https://t.co/BnYwRBXJ7m","1787140818958229925","","","in","Indonesia","0","0","0","https://twitter.com/rienewsdotcom/status/1787140818958229925","940610004331012096","rienewsdotcom"
"1787140646631084424","Sun May 05 15:21:48 +0000 2024","0","Cek Tanah Calon Relokasi Korban Erupsi Gunung Ruang Menteri AHY Terjun Langsung Ke Lapangan https://t.co/e4yIUkbDea","1787140646631084424","","","in","Sungai Penuh, Indonesia","0","0","0","https://twitter.com/kantahkotaSPN/status/1787140646631084424","1150685146229571585","kantahkotaSPN"
"1787140088226574525","Sun May 05 15:19:35 +0000 2024","0","Gubernur Olly Dondokambey Tinjau Lokasi Pengungsian Warga Terdampak Erupsi Gunung Ruang di Tagulandang https://t.co/I6Ig872TVw https://t.co/4UfduWcVDO","1787140088226574525","https://pbs.twimg.com/media/GM0ycHXbIAAgVNr.jpg","","in","Kota Manado, Sulawesi Utara","0","0","0","https://twitter.com/komentarco/status/1787140088226574525","879632116304166912","komentarco"
"1787140030290641289","Sun May 05 15:19:21 +0000 2024","5","Pada Minggu (05/05/2024) dini hari Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) Agus Harimurti Yudhoyono (AHY) bertolak ke Bandara Gorontalo Berangkat Meninjau langsung calon lahan relokasi pengungsi Gunung Ruang. https://t.co/uTVz9YSaq8","1787140030290641289","https://pbs.twimg.com/ext_tw_video_thumb/1787137801026416640/pu/img/0mwNV1xfv2RkP3KF.jpg","","in","Padang Sidempuan","0","0","0","https://twitter.com/atrbpn_psp/status/1787140030290641289","3038750828","atrbpn_psp"
"1787123104151646382","Sun May 05 14:12:05 +0000 2024","0","Badan Geologi Kementerian Energi dan Sumber Daya Mineral menurunkan jarak rekomendasi awas Gunung Ruang dari tujuh kilometer kini menjadi lima kilomet... https://t.co/tXFAM0DmiN","1787123104151646382","","","in","","0","0","0","https://twitter.com/inilahdotcom/status/1787123104151646382","46693036","inilahdotcom"
"1787121832581353773","Sun May 05 14:07:02 +0000 2024","0","#Repost @agusyudhoyono @kementerian.atrbpn Pagi ini pada penerbangan pertama pukul 03.55 saya take off menuju Sulawesi untuk segera menuju ke lokasi yang akan dijadikan tempat relokasi masyarakat terdampak erupsi Gunung Ruang di Sulawesi Utara. https://t.co/AO1Utgp3xP","1787121832581353773","https://pbs.twimg.com/ext_tw_video_thumb/1787120777936113665/pu/img/IIpS1XKH5S-nqH8p.jpg","","in","Meureudu, Kab Pidie Jaya","0","0","0","https://twitter.com/BPNKabPidieJaya/status/1787121832581353773","4671718062","BPNKabPidieJaya"
"1787121288525549978","Sun May 05 14:04:52 +0000 2024","3","Besok sekolah udah tatap muka kembali semoga Gunung Ruang udah tertidur dengan lelap sampai selamanya.","1787121288525549978","","","in","Kota Manado, Sulawesi Utara","0","0","0","https://twitter.com/OLVI_gumolun9/status/1787121288525549978","1043772728359022592","OLVI_gumolun9"
"1787121234574258684","Sun May 05 14:04:40 +0000 2024","0","Cek Tanah Calon Relokasi Korban Erupsi Gunung Ruang Menteri AHY Terjun Langsung ke Lapangan Minggu (05/05/2024) Selengkapnya di https://t.co/Ad1MvhArZH https://t.co/QHn2I9raZl","1787121234574258684","https://pbs.twimg.com/media/GM0hSl9bEAAVbQi.jpg","","in","Kota Pangkal Pinang, Bangka Be","0","0","0","https://twitter.com/Kantahkotapkp/status/1787121234574258684","4495846753","Kantahkotapkp"
"1787117867391217939","Sun May 05 14:04:32 +0000 2024","3","@AgusYudhoyono Alhamdulillah tinjauan langsung atas titik relokasi korban Gunung Ruang menunjukkan komitmen untuk memastikan kesesuaian lokasi dengan kebutuhan mereka. Prioritas untuk segera memberikan bantuan dan mempersiapkan penghidupan baru sangat penting. Semoga proses relokasi berjalan ","1787121200977805426","","AgusYudhoyono","in","indonesia","0","0","0","https://twitter.com/dAsalbantani/status/1787121200977805426","89169305","dAsalbantani"
"1787120629059400155","Sun May 05 14:02:15 +0000 2024","0","Kabar Terkini Gunung Ruang Badan Geologi: Jarak Rekomendasi Turun Jadi 5 KM: Badan Geologi Kementerian Energi dan Sumber Daya Mineral menurunkan jarak rekomendasi awas Gunung Ruang dari tujuh kilometer kini menjadi lima kilometer https://t.co/Q8mp9rHGeb https://t.co/NdnocPbsUF","1787120629059400155","https://pbs.twimg.com/media/GM0gvglaIAANa50.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://twitter.com/tvOneNews/status/1787120629059400155","55507370","tvOneNews"
"1787120227102368184","Sun May 05 14:00:39 +0000 2024","4","MENTERI ATR/BPN BERANGKAT MENINJAU LANGSUNG LAHAN RELOKASI PENGUSNGSI GUNUNG RUANG https://t.co/YgVogFMqg1","1787120227102368184","https://pbs.twimg.com/ext_tw_video_thumb/1787119615073726464/pu/img/6x-7CNpuBZWmL-i9.jpg","","in","","0","0","2","https://twitter.com/bpn_jambi/status/1787120227102368184","984638823379316736","bpn_jambi"
"1787118948779213222","Sun May 05 13:55:35 +0000 2024","0","Tiba di Gorontalo Menteri AHY Lanjutkan Perjalanan Darat Menuju Lokasi Lahan Relokasi Korban Erupsi Gunung Ruang Minggu (05/05/2023) selengkapnya di https://t.co/Ad1MvhArZH https://t.co/MUVDo39Oh7","1787118948779213222","https://pbs.twimg.com/media/GM0fNimbMAAX4-J.jpg","","in","Kota Pangkal Pinang, Bangka Be","0","0","0","https://twitter.com/Kantahkotapkp/status/1787118948779213222","4495846753","Kantahkotapkp"
"1787117721039376643","Sun May 05 13:52:16 +0000 2024","0","Setiba di Gorontalo Menteri AHY melanjutkan perjalanan menggunakan moda darat untuk meninjau calon lahan relokasi warga pengungsi yang terdampak erupsi Gunung Ruang di Desa Modisi Kabupaten Bolaang Mongondow Selatan Sulawesi Utara.","1787118117606531165","","kantahsampang","in","Jl. Jaksa Agung Suprapto No 1a","0","1","0","https://twitter.com/kantahsampang/status/1787118117606531165","1561589107624902656","kantahsampang"
